SMILES,IL_SMILES,T/K,r,Normalized SMILES,index
Cc1ccccc1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,1.9,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,89
Cc1ccccc1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,2,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,89
Cc1ccccc1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,2.1,CC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,89
Cc1ccccc1,CCOCCOS(=O)(=O)[O-].c1cc[nH+]cc1,303.15,7,CCOCCOS(=O)(=O)[O-].c1cc[nH+]cc1,146
Cc1ccccc1,CCOCCOS(=O)(=O)[O-].c1cc[nH+]cc1,313.15,6.6,CCOCCOS(=O)(=O)[O-].c1cc[nH+]cc1,146
Cc1ccccc1,CCOCCOS(=O)(=O)[O-].c1cc[nH+]cc1,323.15,5.9,CCOCCOS(=O)(=O)[O-].c1cc[nH+]cc1,146
Cc1ccccc1,CCOCCOS(=O)(=O)[O-].c1cc[nH+]cc1,333.15,5.6,CCOCCOS(=O)(=O)[O-].c1cc[nH+]cc1,146
Cc1ccccc1,Br[Co-2](Br)(Br)Br.CCCCn1cc[n+](C)c1.CCCCn1cc[n+](C)c1,308.15,2.78,Br[Co-2](Br)(Br)Br.CCCCn1cc[n+](C)c1.CCCCn1cc[n+](C)c1,147
Cc1ccccc1,Br[Co-2](Br)(Br)Br.CCCCn1cc[n+](C)c1.CCCCn1cc[n+](C)c1,313.15,2.73,Br[Co-2](Br)(Br)Br.CCCCn1cc[n+](C)c1.CCCCn1cc[n+](C)c1,147
Cc1ccccc1,Br[Co-2](Br)(Br)Br.CCCCn1cc[n+](C)c1.CCCCn1cc[n+](C)c1,323.15,2.67,Br[Co-2](Br)(Br)Br.CCCCn1cc[n+](C)c1.CCCCn1cc[n+](C)c1,147
Cc1ccccc1,Br[Co-2](Br)(Br)Br.CCCCn1cc[n+](C)c1.CCCCn1cc[n+](C)c1,333.15,2.58,Br[Co-2](Br)(Br)Br.CCCCn1cc[n+](C)c1.CCCCn1cc[n+](C)c1,147
Cc1ccccc1,C[N+]1(CCCC#N)CCOCC1.N#C[C-](C#N)C#N,328.15,7.36,C[N+]1(CCCC#N)CCOCC1.N#C[C-](C#N)C#N,148
Cc1ccccc1,C[N+]1(CCCC#N)CCOCC1.N#C[C-](C#N)C#N,338.15,7.2,C[N+]1(CCCC#N)CCOCC1.N#C[C-](C#N)C#N,148
Cc1ccccc1,C[N+]1(CCCC#N)CCOCC1.N#C[C-](C#N)C#N,348.15,7.07,C[N+]1(CCCC#N)CCOCC1.N#C[C-](C#N)C#N,148
Cc1ccccc1,C[N+]1(CCCC#N)CCOCC1.N#C[C-](C#N)C#N,358.15,6.96,C[N+]1(CCCC#N)CCOCC1.N#C[C-](C#N)C#N,148
Cc1ccccc1,C[N+]1(CCCO)CCOCC1.N#C[C-](C#N)C#N,328.15,6.95,C[N+]1(CCCO)CCOCC1.N#C[C-](C#N)C#N,149
Cc1ccccc1,C[N+]1(CCCO)CCOCC1.N#C[C-](C#N)C#N,338.15,6.87,C[N+]1(CCCO)CCOCC1.N#C[C-](C#N)C#N,149
Cc1ccccc1,C[N+]1(CCCO)CCOCC1.N#C[C-](C#N)C#N,348.15,6.78,C[N+]1(CCCO)CCOCC1.N#C[C-](C#N)C#N,149
Cc1ccccc1,C[N+]1(CCCO)CCOCC1.N#C[C-](C#N)C#N,358.15,6.73,C[N+]1(CCCO)CCOCC1.N#C[C-](C#N)C#N,149
Cc1ccccc1,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,0.85,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,150
Cc1ccccc1,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,0.95,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,150
Cc1ccccc1,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,1.05,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,150
Cc1ccccc1,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,1.14,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,150
Cc1ccccc1,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,0.67,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,151
Cc1ccccc1,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,0.73,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,151
Cc1ccccc1,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,0.8,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,151
Cc1ccccc1,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,0.86,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,151
Cc1ccccc1,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,1.38,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,152
Cc1ccccc1,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.15,1.52,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,152
Cc1ccccc1,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,323.15,1.65,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,152
Cc1ccccc1,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,333.15,1.75,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,152
Cc1ccccc1,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,358.15,3.86,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,153
Cc1ccccc1,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,368.15,3.99,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,153
Cc1ccccc1,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,378.15,4.09,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,153
Cc1ccccc1,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,388.15,4.29,CCCC[n+]1ccn(C)c1.COP(=O)([O-])OC,153
Cc1ccccc1,CCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],358.15,5.32,CCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],130
Cc1ccccc1,CCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],368.15,5.45,CCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],130
Cc1ccccc1,CCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],378.15,5.68,CCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],130
Cc1ccccc1,CCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],388.15,5.84,CCCC[n+]1ccn(C)c1.CS(=O)(=O)[O-],130
Cc1ccccc1,CCCC[n+]1ccn(C)c1.[Cl-],358.15,7.78,CCCC[n+]1ccn(C)c1.[Cl-],127
Cc1ccccc1,CCCC[n+]1ccn(C)c1.[Cl-],368.15,7.91,CCCC[n+]1ccn(C)c1.[Cl-],127
Cc1ccccc1,CCCC[n+]1ccn(C)c1.[Cl-],378.15,8.09,CCCC[n+]1ccn(C)c1.[Cl-],127
Cc1ccccc1,CCCC[n+]1ccn(C)c1.[Cl-],388.15,8.36,CCCC[n+]1ccn(C)c1.[Cl-],127
Cc1ccccc1,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,393.15,1.157,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,154
Cc1ccccc1,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,403.15,1.16,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,154
Cc1ccccc1,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,418.15,1.168,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,154
Cc1ccccc1,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,433.15,1.175,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,154
Cc1ccccc1,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,343.15,1.046,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,154
Cc1ccccc1,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,358.15,1.084,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,154
Cc1ccccc1,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,373.15,1.115,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,154
Cc1ccccc1,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,388.15,1.146,CCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,154
Cc1ccccc1,CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1.193,CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,155
Cc1ccccc1,CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,328.15,1.199,CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,155
Cc1ccccc1,CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,333.15,1.212,CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,155
Cc1ccccc1,CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,338.15,1.218,CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,155
Cc1ccccc1,Cn1cc[n+](CCCC#N)c1.N#C[N-]C#N,328.15,8.09,Cn1cc[n+](CCCC#N)c1.N#C[N-]C#N,156
Cc1ccccc1,Cn1cc[n+](CCCC#N)c1.N#C[N-]C#N,338.15,7.78,Cn1cc[n+](CCCC#N)c1.N#C[N-]C#N,156
Cc1ccccc1,Cn1cc[n+](CCCC#N)c1.N#C[N-]C#N,348.15,7.49,Cn1cc[n+](CCCC#N)c1.N#C[N-]C#N,156
Cc1ccccc1,Cn1cc[n+](CCCC#N)c1.N#C[N-]C#N,358.15,7.2,Cn1cc[n+](CCCC#N)c1.N#C[N-]C#N,156
Cc1ccccc1,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],313.15,1.05,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],157
Cc1ccccc1,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],323.15,1.06,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],157
Cc1ccccc1,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],333.15,1.07,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],157
Cc1ccccc1,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],343.15,1.09,CCCCCCCCCCCCC[N+](C)(CCOCCO)CCOCCOCCO.COS(=O)(=O)[O-],157
Cc1ccccc1,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,333,1.45,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,113
Cc1ccccc1,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,343,1.39,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,113
Cc1ccccc1,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,353,1.34,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,113
Cc1ccccc1,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,363,1.3,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,113
Cc1ccccc1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333,0.98,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,158
Cc1ccccc1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343,1.02,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,158
Cc1ccccc1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353,1.06,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,158
Cc1ccccc1,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,363,1.11,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,158
Cc1ccccc1,CCCCn1cc[n+](CCCC)c1.[Br-],333,3.4,CCCCn1cc[n+](CCCC)c1.[Br-],159
Cc1ccccc1,CCCCn1cc[n+](CCCC)c1.[Br-],343,3.46,CCCCn1cc[n+](CCCC)c1.[Br-],159
Cc1ccccc1,CCCCn1cc[n+](CCCC)c1.[Br-],353,3.55,CCCCn1cc[n+](CCCC)c1.[Br-],159
Cc1ccccc1,CCCCn1cc[n+](CCCC)c1.[Br-],363,3.61,CCCCn1cc[n+](CCCC)c1.[Br-],159
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,0.452,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,160
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,0.472,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,160
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.15,0.486,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,160
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,373.15,0.51,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,160
Cc1ccccc1,CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.7,1.647,CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,142
Cc1ccccc1,CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,1.657,CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,142
Cc1ccccc1,CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.4,1.663,CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,142
Cc1ccccc1,CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.7,1.672,CC[n+]1ccn(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,142
Cc1ccccc1,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,313.79,2.632,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,141
Cc1ccccc1,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,322.99,2.652,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,141
Cc1ccccc1,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,333.24,2.671,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,141
Cc1ccccc1,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,343.55,2.688,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,141
Cc1ccccc1,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.8,1.735,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,143
Cc1ccccc1,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,1.753,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,143
Cc1ccccc1,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.3,1.762,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,143
Cc1ccccc1,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.7,1.776,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,143
Cc1ccccc1,C=CC[n+]1ccn(C=C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,2.921,C=CC[n+]1ccn(C=C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,161
Cc1ccccc1,C=CC[n+]1ccn(C=C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,2.895,C=CC[n+]1ccn(C=C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,161
Cc1ccccc1,C=CC[n+]1ccn(C=C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,2.883,C=CC[n+]1ccn(C=C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,161
Cc1ccccc1,C=CC[n+]1ccn(C=C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,2.875,C=CC[n+]1ccn(C=C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,161
Cc1ccccc1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,322.6,0.77,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,162
Cc1ccccc1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,332.5,0.78,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,162
Cc1ccccc1,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,342.8,0.8,CCCCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,162
Cc1ccccc1,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,322.9,1,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,163
Cc1ccccc1,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333,1.01,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,163
Cc1ccccc1,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.1,1.04,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,163
Cc1ccccc1,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,0.76,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,151
Cc1ccccc1,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333,0.78,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,151
Cc1ccccc1,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.1,0.74,CCCCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,151
Cc1ccccc1,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)([O-])O,323.15,28.3,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)([O-])O,164
Cc1ccccc1,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)([O-])O,333.15,26.6,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)([O-])O,164
Cc1ccccc1,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)([O-])O,343.15,24.9,C[n+]1ccn(CCCCS(=O)(=O)O)c1.O=S(=O)([O-])O,164
Cc1ccccc1,Cn1cc[n+](CCCCS(=O)(=O)O)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,3.1,Cn1cc[n+](CCCCS(=O)(=O)O)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,165
Cc1ccccc1,Cn1cc[n+](CCCCS(=O)(=O)O)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,3.28,Cn1cc[n+](CCCCS(=O)(=O)O)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,165
Cc1ccccc1,Cn1cc[n+](CCCCS(=O)(=O)O)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,3.31,Cn1cc[n+](CCCCS(=O)(=O)O)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,165
Cc1ccccc1,Cn1cc[n+](CCCCS(=O)(=O)O)c1.O=S(=O)([O-])C(F)(F)F,323.15,5.74,Cn1cc[n+](CCCCS(=O)(=O)O)c1.O=S(=O)([O-])C(F)(F)F,166
Cc1ccccc1,Cn1cc[n+](CCCCS(=O)(=O)O)c1.O=S(=O)([O-])C(F)(F)F,333.15,5.54,Cn1cc[n+](CCCCS(=O)(=O)O)c1.O=S(=O)([O-])C(F)(F)F,166
Cc1ccccc1,Cn1cc[n+](CCCCS(=O)(=O)O)c1.O=S(=O)([O-])C(F)(F)F,343.15,5.54,Cn1cc[n+](CCCCS(=O)(=O)O)c1.O=S(=O)([O-])C(F)(F)F,166
Cc1ccccc1,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,298.15,1.98,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,167
Cc1ccccc1,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,313.15,2.02,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,167
Cc1ccccc1,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,328.15,2.08,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,167
Cc1ccccc1,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],298.15,3.72,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],168
Cc1ccccc1,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],303.15,3.69,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],168
Cc1ccccc1,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],308.15,3.66,CCCC[n+]1ccn(C)c1.COCCOCCOS(=O)(=O)[O-],168
Cc1ccccc1,CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,308.15,1.149,CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,155
Cc1ccccc1,CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1.169,CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,155
Cc1ccccc1,CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,318.15,1.177,CCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,155
Cc1ccccc1,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,312.8,0.674,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,169
Cc1ccccc1,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,332.85,0.727,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,169
Cc1ccccc1,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,354.65,0.753,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,169
